dt,code,price_open,price_close,price_highest,price_lowest,trade,trade_amount,amplitude,rise,amount_increase_decrease,turnover_rate,stock_code,stock_name
2026-01-07,300786,16.87,17.38,17.95,16.74,237811.0,411855130.0,7.25,4.13,0.69,16.25,300786,国林科技
2025-12-31,300789,22.0,23.0,23.73,21.86,50207.0,115088261.56,8.55,5.22,1.14,5.08,300789,唐源电气
2025-12-10,300790,29.31,31.14,33.0,28.7,286940.0,887969566.0,14.57,5.49,1.62,8.84,300790,宇瞳光学
2025-12-16,300791,23.1,23.76,24.16,23.0,46595.0,109768954.0,5.0,2.33,0.54,1.82,300791,仙乐健康
2026-01-05,300793,16.75,18.46,18.61,16.71,550758.0,979405837.0,11.65,13.18,2.15,14.8,300793,佳禾智能
2025-12-12,300797,16.47,16.91,16.93,16.35,101379.0,169865833.0,3.53,2.92,0.48,2.68,300797,钢研纳克
2026-01-05,300801,27.82,31.91,32.07,27.82,284503.0,866660307.0,15.38,15.49,4.28,20.84,300801,泰和科技
2025-12-23,300805,10.42,10.6,10.82,10.2,158199.0,166806032.0,5.95,1.73,0.18,5.49,300805,电声股份
2026-01-07,300806,32.5,35.17,35.68,32.11,373024.0,1276643045.0,11.47,12.98,4.04,11.8,300806,斯迪克
2025-12-11,300807,45.0,50.34,51.46,45.0,61637.0,296526162.0,14.38,12.09,5.43,11.87,300807,天迈科技
2025-12-12,300808,29.48,31.0,31.5,29.41,46665.0,143534392.0,7.11,5.51,1.62,3.92,300808,久量股份
2025-12-22,300817,19.0,20.83,21.96,18.97,176322.0,366425309.0,15.77,9.86,1.87,14.08,300817,双飞集团
2026-01-05,300830,10.18,10.62,10.75,10.1,208359.0,218357568.0,6.39,4.32,0.44,6.18,300830,金现代
2026-01-06,300837,36.46,41.16,41.16,34.51,166891.0,640134652.0,19.39,20.0,6.86,24.22,300837,浙矿股份
2025-12-26,300846,19.19,21.7,22.5,19.09,644319.0,1321121168.0,17.77,13.08,2.51,16.42,300846,首都在线
2025-12-29,300848,14.81,16.01,16.09,14.73,195333.0,304105482.0,9.18,8.1,1.2,7.72,300848,美瑞新材
2025-12-30,300848,15.88,17.37,17.47,15.62,344765.0,578650399.0,11.56,8.49,1.36,13.62,300848,美瑞新材
2025-12-15,300855,29.0,30.9,33.33,29.0,262375.0,822777497.0,15.02,7.18,2.07,8.96,300855,图南股份
2026-01-07,300860,27.34,29.58,30.88,27.3,126711.0,371905247.0,13.04,7.76,2.13,11.58,300860,锋尚文化
2025-12-16,300872,19.08,19.72,19.98,18.51,319171.0,618061713.0,7.68,3.03,0.58,7.56,300872,天阳科技
2026-01-12,300873,22.6,23.96,24.04,22.57,102947.0,239318200.0,6.53,6.49,1.46,6.17,300873,海晨股份
2025-12-24,300877,26.41,29.22,29.98,26.36,91475.0,261845353.0,13.74,10.93,2.88,7.62,300877,金春股份
2025-12-29,300877,29.71,31.7,33.95,29.2,179346.0,579188294.0,16.79,12.05,3.41,14.95,300877,金春股份
2025-12-10,300879,28.43,29.49,29.78,28.34,74360.0,217869824.0,5.05,3.47,0.99,3.7,300879,大叶股份
2025-12-30,300879,29.12,30.53,31.21,28.92,94493.0,286374583.0,7.86,4.73,1.38,4.7,300879,大叶股份
2025-12-25,300881,34.33,35.75,35.99,34.01,39441.0,139255327.0,5.8,4.69,1.6,6.87,300881,盛德鑫泰
2025-12-09,300887,8.19,8.72,9.0,8.13,392411.0,340436265.0,10.69,7.13,0.58,10.83,300887,谱尼测试
2025-12-24,300887,7.78,9.32,9.32,7.78,579998.0,511881124.0,19.82,19.95,1.55,16.01,300887,谱尼测试
2025-12-26,300891,8.87,9.22,9.38,8.85,150067.0,137798623.0,5.97,3.83,0.34,4.51,300891,惠云钛业
2025-12-15,300893,23.36,24.36,24.42,23.0,68151.0,163173677.0,6.1,4.59,1.07,2.72,300893,松原安全
2026-01-05,300921,23.17,25.2,25.47,22.97,172002.0,428897418.0,10.88,9.71,2.23,15.0,300921,南凌科技
2025-12-31,300936,36.47,39.0,39.5,36.3,44169.0,170643637.48,8.78,6.97,2.54,9.31,300936,中英科技
2025-12-25,300942,9.62,9.9,10.15,9.52,127954.0,126079175.0,6.6,3.66,0.35,3.16,300942,易瑞生物
2025-12-25,300946,50.43,53.58,54.96,50.12,50977.0,269825712.0,9.62,6.5,3.27,6.72,300946,恒而达
2025-12-15,300948,19.03,21.56,22.56,19.03,312642.0,659992192.0,18.78,14.68,2.76,20.89,300948,冠中生态
2025-12-25,300952,33.6,36.12,36.65,33.34,141180.0,497038447.0,9.91,8.11,2.71,13.47,300952,恒辉安防
2025-12-12,300963,19.3,23.39,23.39,18.86,817269.0,1764665156.0,23.24,20.01,3.9,28.24,300963,中洲特材
2025-12-08,300965,58.88,65.87,69.0,58.88,53064.0,348794054.0,17.36,12.98,7.57,9.52,300965,恒宇信通
2025-12-17,300967,19.3,19.7,19.88,18.76,118514.0,230556617.0,5.93,4.29,0.81,9.5,300967,晓鸣股份
2025-12-25,300970,17.48,18.46,19.5,17.48,111056.0,205832841.0,11.6,5.97,1.04,11.67,300970,华绿生物
2025-12-10,300978,11.87,12.71,12.92,11.82,363474.0,457814621.0,9.27,7.08,0.84,19.01,300978,东箭科技
2025-12-31,300986,10.3,11.18,11.33,10.25,238788.0,258108608.82,10.53,8.97,0.92,5.8,300986,志特新材
2026-01-05,300986,12.31,13.42,13.42,11.8,862949.0,1106498840.0,14.49,20.04,2.24,20.96,300986,志特新材
2025-12-17,300990,70.86,81.36,81.8,70.86,88488.0,699199415.0,15.39,14.46,10.28,11.47,300990,同飞股份
2025-12-26,300991,39.33,41.33,44.9,39.31,96201.0,412385702.0,14.19,4.9,1.93,10.44,300991,创益通
2025-12-26,300993,14.87,15.35,15.55,14.69,201199.0,305212746.0,5.78,3.09,0.46,8.36,300993,玉马科技
2025-12-12,300995,37.76,40.06,43.0,37.51,66685.0,268415309.0,14.6,6.51,2.45,11.11,300995,奇德新材
2025-12-18,301002,27.67,30.78,31.69,27.42,53912.0,158164304.0,15.4,11.04,3.06,7.24,301002,崧盛股份
2025-12-19,301002,30.64,32.25,33.25,30.01,114434.0,362743663.0,10.53,4.78,1.47,15.36,301002,崧盛股份
2025-12-22,301002,32.66,34.24,36.49,32.35,132995.0,457771215.0,12.84,6.17,1.99,17.85,301002,崧盛股份
2025-12-19,301011,24.98,26.05,26.25,24.4,56387.0,145194183.0,7.36,3.58,0.9,4.03,301011,华立科技
2026-01-14,301012,27.66,30.05,31.83,27.38,306836.0,920356539.0,16.16,9.11,2.51,15.58,301012,扬电科技
2025-12-19,301016,18.22,20.55,20.8,18.21,100949.0,198488498.0,14.24,12.97,2.36,4.87,301016,雷尔伟
2025-12-09,301018,54.45,56.55,57.67,54.01,150452.0,843750141.0,6.78,4.78,2.58,7.56,301018,申菱环境
2025-12-18,301021,38.69,40.19,41.5,38.69,138702.0,561594924.0,7.37,5.43,2.07,9.12,301021,英诺激光
2025-12-22,301023,37.18,41.24,41.78,37.18,67544.0,271798435.0,12.47,11.82,4.36,16.16,301023,奕帆传动
2025-12-15,301026,24.78,25.87,26.69,24.51,72227.0,185311412.0,8.81,4.57,1.13,6.47,301026,浩通科技
2026-01-07,301045,28.51,30.0,32.48,27.67,101228.0,303253158.0,17.45,8.81,2.43,15.83,301045,天禄科技
2026-01-08,301045,31.0,31.92,32.7,30.6,117192.0,370998294.0,7.0,6.4,1.92,18.32,301045,天禄科技
2026-01-06,301048,11.51,11.81,12.07,11.47,108558.0,127805546.0,5.21,2.61,0.3,2.04,301048,金鹰重工
2026-01-05,301060,9.3,10.2,10.27,9.3,166669.0,165525199.0,10.49,10.27,0.95,4.63,301060,兰卫医学
2025-12-10,301062,7.81,8.17,8.36,7.8,175692.0,144142605.0,7.14,4.21,0.33,5.64,301062,上海艾录
2025-12-25,301062,8.22,8.5,8.78,8.18,234792.0,200685306.0,7.32,3.66,0.3,7.53,301062,上海艾录
2025-12-08,301066,15.34,16.93,17.88,15.3,182760.0,304594556.0,16.88,10.8,1.65,9.68,301066,万事利
2025-12-10,301067,31.68,33.3,34.44,30.81,123939.0,407948609.0,11.52,5.71,1.8,19.42,301067,显盈科技
2025-12-10,301078,9.58,10.14,10.34,9.58,860631.0,871754207.0,7.99,6.62,0.63,6.86,301078,孩子王
2025-12-12,301079,25.41,30.86,30.86,25.16,256090.0,736850718.0,22.16,19.98,5.14,36.83,301079,邵阳液压
2025-12-15,301079,30.84,31.47,32.62,29.0,276423.0,856631124.0,11.73,1.98,0.61,39.76,301079,邵阳液压
2025-12-12,301082,17.31,19.34,20.81,17.31,328160.0,621013213.0,20.02,10.64,1.86,15.68,301082,久盛电气
2025-12-10,301087,45.63,46.02,48.67,45.63,77468.0,365443856.0,6.88,4.14,1.83,3.99,301087,可孚医疗
2026-01-05,301087,45.0,49.63,50.47,45.0,98142.0,477194833.0,12.25,11.1,4.96,5.05,301087,可孚医疗
2026-01-06,301087,49.24,50.78,53.83,46.54,133692.0,663465051.0,14.69,2.32,1.15,6.88,301087,可孚医疗
2025-12-22,301088,15.17,16.5,16.56,15.17,123958.0,199517681.0,9.1,7.98,1.22,6.6,301088,戎美股份
2026-01-12,301093,48.07,57.68,57.68,47.5,139396.0,753492062.0,21.18,19.99,9.61,8.88,301093,华兰股份
2026-01-13,301093,59.0,62.63,65.85,58.5,153667.0,950623935.0,12.74,8.58,4.95,9.79,301093,华兰股份
2026-01-13,301097,53.55,58.5,61.51,53.55,35539.0,202833416.0,15.53,14.12,7.24,12.28,301097,天益医疗
2025-12-22,301099,41.85,44.21,44.59,41.85,82063.0,358119908.0,6.59,6.33,2.63,9.14,301099,雅创电子
2026-01-06,301099,47.7,48.86,51.69,47.55,192136.0,943685916.0,9.14,7.86,3.56,21.4,301099,雅创电子
2025-12-09,301108,33.39,34.75,35.2,33.34,36438.0,125729256.0,5.69,6.3,2.06,5.64,301108,洁雅股份
2025-12-26,301113,24.99,25.75,26.96,24.82,45968.0,119530007.0,8.58,3.25,0.81,8.34,301113,雅艺科技
2025-12-12,301120,18.18,19.75,20.78,18.18,561665.0,1110548444.0,14.64,11.2,1.99,25.69,301120,新特电气
2026-01-05,301122,26.4,28.94,29.2,26.39,56947.0,160772695.0,10.78,11.05,2.88,7.53,301122,采纳股份
2025-12-09,301123,43.75,45.99,49.7,42.9,217270.0,1004221192.0,15.81,6.93,2.98,9.3,301123,奕东电子
2025-12-18,301123,56.02,59.2,60.0,54.1,393576.0,2249322351.0,11.18,12.16,6.42,16.85,301123,奕东电子
2025-12-18,301133,35.68,37.2,39.37,35.36,146288.0,549752551.0,11.84,9.8,3.32,14.62,301133,金钟股份
2025-12-11,301137,43.63,50.0,50.24,43.63,296133.0,1395562704.0,15.22,15.15,6.58,16.44,301137,哈焊华通
2025-12-31,301153,20.61,24.72,24.72,20.55,321091.0,761935039.72,20.24,20.0,4.12,9.75,301153,中科江南
2026-01-05,301153,25.0,26.35,26.78,23.56,395858.0,1004433504.0,13.03,6.59,1.63,12.02,301153,中科江南
2025-12-29,301160,64.1,66.1,66.45,63.45,42441.0,277631417.0,4.68,3.12,2.0,5.85,301160,翔楼新材
2025-12-30,301160,66.0,68.81,69.39,65.42,60753.0,414333169.0,6.01,4.1,2.71,8.38,301160,翔楼新材
2025-12-08,301165,73.16,82.0,83.8,73.1,193243.0,1537147521.0,14.51,11.23,8.28,2.43,301165,锐捷网络
2025-12-09,301165,85.54,88.05,89.92,84.5,233081.0,2031316715.0,6.61,7.38,6.05,2.93,301165,锐捷网络
2026-01-08,301173,46.05,48.38,50.47,45.98,26980.0,130540847.0,9.71,4.65,2.15,15.19,301173,毓恬冠佳
2026-01-14,301179,16.6,17.38,17.86,16.56,141711.0,243138590.0,7.83,4.7,0.78,5.97,301179,泽宇智能
2025-12-17,301182,33.61,38.87,39.4,33.37,85880.0,316451730.0,17.94,15.65,5.26,8.96,301182,凯旺科技
2025-12-18,301182,38.74,39.7,41.18,38.2,81777.0,328674417.0,7.67,2.14,0.83,8.53,301182,凯旺科技
2025-12-16,301187,24.55,26.0,26.94,24.55,102495.0,268029369.0,9.71,5.65,1.39,4.02,301187,欧圣电气
2025-12-23,301191,104.14,114.02,117.55,104.0,90840.0,1012438585.0,13.03,9.63,10.02,17.4,301191,菲菱科思
2025-12-31,301195,33.36,34.53,35.16,33.26,37337.0,128941465.03,5.7,3.66,1.22,4.26,301195,北路智控
2025-12-25,301199,21.98,23.33,23.86,21.9,68002.0,155949812.0,8.97,6.72,1.47,9.48,301199,迈赫股份
2025-12-22,301202,38.86,40.79,41.6,38.67,33342.0,134740759.0,7.58,5.48,2.12,8.97,301202,朗威股份
2025-12-25,301208,36.31,41.15,43.5,36.29,138991.0,573531888.0,19.89,13.52,4.9,27.73,301208,中亦科技
2025-12-08,301218,22.81,25.13,26.77,22.81,191038.0,483534799.0,17.75,12.64,2.82,27.26,301218,华是科技
2025-12-17,301221,47.16,49.7,49.99,47.02,76471.0,371088696.0,6.15,2.96,1.43,12.19,301221,光庭信息
2025-12-25,301225,99.16,109.77,114.94,99.15,29090.0,308830172.0,15.93,10.71,10.62,9.74,301225,恒勃股份
2025-12-08,301226,29.1,30.25,31.33,28.76,68359.0,206427640.0,8.83,3.95,1.15,6.28,301226,祥明智能
2026-01-05,301230,29.73,31.95,32.07,29.73,70185.0,221811796.0,7.86,7.32,2.18,5.59,301230,泓博医药
2026-01-08,301230,32.01,34.27,35.78,31.9,133626.0,459982335.0,12.07,6.63,2.13,10.64,301230,泓博医药
2025-12-10,301234,40.53,43.91,46.0,40.53,52126.0,229405947.0,13.94,11.87,4.66,7.67,301234,五洲医疗
2025-12-22,301235,34.88,42.06,42.48,34.6,168431.0,659717981.0,22.26,18.81,6.66,23.15,301235,华康洁净
2025-12-29,301236,47.09,48.26,49.26,47.09,318694.0,1541914559.0,4.65,3.41,1.59,4.07,301236,软通动力
2025-12-15,301237,45.75,49.07,49.5,45.75,15552.0,75107945.0,8.2,7.26,3.32,2.36,301237,和顺科技
2025-12-29,301237,49.5,58.34,58.34,49.5,53768.0,310138818.0,18.18,19.99,9.72,8.16,301237,和顺科技
2025-12-30,301237,59.45,61.61,63.3,57.96,92380.0,561987028.0,9.15,5.61,3.27,14.03,301237,和顺科技
2025-12-31,301239,30.96,32.89,34.1,30.96,52643.0,173173596.82,10.14,6.23,1.93,3.52,301239,普瑞眼科
2025-12-24,301248,29.77,32.2,34.12,29.61,207606.0,668618156.0,15.24,8.78,2.6,18.48,301248,杰创智能
2025-12-08,301252,27.56,29.18,29.96,27.56,95718.0,279746538.0,8.72,5.99,1.65,20.24,301252,同星科技
2025-12-22,301258,32.08,33.36,33.97,32.08,24268.0,80520428.0,5.9,4.09,1.31,2.72,301258,富士莱
2025-12-29,301260,16.46,17.49,18.0,16.42,103451.0,178505450.0,9.59,6.19,1.02,5.06,301260,格力博
2025-12-31,301265,13.3,13.91,15.2,13.25,277480.0,395126859.76,14.83,5.78,0.76,16.34,301265,华新环保
2025-12-24,301268,17.98,19.23,20.87,17.81,118184.0,230087600.0,17.21,8.16,1.45,3.39,301268,铭利达
2026-01-09,301275,54.44,58.56,59.39,54.04,68848.0,393716855.0,9.86,7.94,4.31,20.37,301275,汉朔科技
2025-12-08,301282,25.68,28.96,30.64,25.51,217904.0,610459202.0,20.09,13.39,3.42,27.37,301282,金禄电子
2026-01-05,301290,25.3,26.29,26.43,25.27,19438.0,50571615.0,4.59,4.04,1.02,2.85,301290,东星医疗
2026-01-06,301301,10.4,10.92,11.22,10.35,384184.0,415175593.0,8.41,5.51,0.57,6.22,301301,川宁生物
2026-01-12,301302,25.11,26.9,26.93,25.11,153293.0,402548941.0,7.42,9.62,2.36,11.03,301302,华如科技
2026-01-08,301305,23.44,25.0,25.49,23.4,157220.0,390766786.0,8.94,6.97,1.63,12.71,301305,朗坤科技
2026-01-05,301309,28.02,29.28,29.8,28.02,18537.0,54066871.0,6.35,4.5,1.26,7.26,301309,万得凯
2025-12-08,301310,41.95,42.94,43.3,41.95,14282.0,61036383.0,3.23,2.83,1.18,2.84,301310,鑫宏业
2025-12-09,301310,42.86,44.26,44.85,42.79,32354.0,142965034.0,4.8,3.07,1.32,6.44,301310,鑫宏业
2026-01-12,301317,32.79,34.71,35.2,32.75,68002.0,232787612.0,7.46,5.73,1.88,15.18,301317,鑫磊股份
2026-01-12,301318,29.66,30.37,30.7,29.66,38956.0,117288142.0,3.55,3.65,1.07,5.15,301318,维海德
2026-01-05,301320,16.95,17.76,18.39,16.88,61126.0,107985165.0,8.9,4.66,0.79,8.96,301320,豪江智能
2025-12-22,301321,18.35,19.23,20.19,18.15,190877.0,368763354.0,11.18,5.37,0.98,12.94,301321,翰博高新
2025-12-26,301327,57.27,60.25,63.66,57.07,60204.0,366938682.0,11.5,5.17,2.96,7.89,301327,华宝新能
2025-12-30,301330,29.77,33.06,33.38,29.77,177146.0,572034641.0,12.18,11.58,3.43,15.55,301330,熵基科技
2026-01-05,301330,35.05,39.66,39.66,35.03,200596.0,775778569.0,14.01,20.0,6.61,17.61,301330,熵基科技
2026-01-06,301330,46.23,47.59,47.59,43.0,388657.0,1763174892.0,11.57,19.99,7.93,34.12,301330,熵基科技
2025-12-17,301335,27.19,28.2,29.12,27.13,43362.0,122830333.0,7.29,3.3,0.9,8.57,301335,天元宠物
2025-12-18,301335,28.15,29.68,30.17,28.01,60476.0,178103112.0,7.66,5.25,1.48,11.95,301335,天元宠物
2026-01-05,301336,52.17,56.45,58.08,51.79,46051.0,258131537.0,12.18,9.29,4.8,15.13,301336,趣睡科技
2026-01-06,301337,31.78,32.03,32.97,30.79,107786.0,344629087.0,6.82,0.22,0.07,29.14,301337,亚华电子
2026-01-06,301339,14.82,15.14,15.3,14.73,146650.0,220052216.0,3.9,3.56,0.52,8.73,301339,通行宝
2026-01-05,301348,20.5,21.33,21.74,20.5,140521.0,298315602.0,6.14,5.65,1.14,9.06,301348,蓝箭电子
2026-01-13,301348,23.9,24.06,26.02,23.5,460542.0,1139007483.0,11.3,7.89,1.76,29.69,301348,蓝箭电子
2025-12-18,301356,21.42,21.6,21.94,20.9,38564.0,83251847.0,4.83,0.42,0.09,7.04,301356,天振股份
2026-01-05,301366,35.27,37.52,38.0,35.25,83914.0,309391813.0,7.8,6.38,2.25,11.0,301366,一博科技
2026-01-06,301366,38.65,39.34,40.0,37.87,157027.0,613492797.0,5.68,4.85,1.82,20.58,301366,一博科技
2025-12-25,301368,56.44,59.42,60.15,56.44,54521.0,321903769.0,6.6,5.75,3.23,8.5,301368,丰立智能
2025-12-18,301370,11.69,12.24,12.39,11.66,212024.0,258410768.0,6.21,4.17,0.49,6.55,301370,国科恒泰
2025-12-25,301373,32.37,33.5,34.32,32.21,46404.0,156356347.0,6.54,3.88,1.25,12.06,301373,凌玮科技
2025-12-31,301380,31.6,37.8,37.8,31.6,120637.0,439160429.8,19.68,20.0,6.3,14.94,301380,挖金客
2025-12-26,301382,34.35,35.68,36.34,34.2,213228.0,754160832.0,6.19,3.18,1.1,12.1,301382,蜂助手
2026-01-13,301386,25.12,25.63,26.9,24.79,69161.0,177592849.0,8.41,2.11,0.53,16.11,301386,未来电器
2026-01-14,301386,25.68,26.79,26.8,25.45,90895.0,238115042.0,5.27,4.53,1.16,21.18,301386,未来电器
2025-12-24,301387,45.5,49.94,52.43,45.08,81324.0,395739465.0,16.19,10.0,4.54,19.05,301387,光大同创
2026-01-13,301388,33.16,34.57,36.44,32.0,68834.0,235758382.0,13.44,4.66,1.54,25.16,301388,欣灵电气
2025-12-26,301395,10.93,11.55,11.71,10.88,99827.0,113917002.0,7.6,5.77,0.63,7.76,301395,仁信新材
2025-12-29,301395,11.63,12.29,12.69,11.57,175969.0,216188987.0,9.7,6.41,0.74,13.68,301395,仁信新材
2025-12-09,301396,63.01,71.56,73.4,63.01,264578.0,1819806758.0,16.99,16.99,10.39,34.78,301396,宏景科技
2025-12-23,301399,18.85,19.78,21.33,18.79,120188.0,242583780.0,13.71,6.8,1.26,21.98,301399,英特科技
2025-12-24,301399,19.84,20.41,21.15,19.5,128438.0,263562179.0,8.34,3.19,0.63,23.49,301399,英特科技
2025-12-17,301408,15.88,18.2,19.31,15.78,715923.0,1314080325.0,21.94,13.11,2.11,47.99,301408,华人健康
2025-12-30,301413,122.08,137.3,146.78,121.5,107633.0,1422416775.0,20.43,10.95,13.55,18.32,301413,安培龙
2025-12-26,301456,31.07,32.2,32.58,31.06,70049.0,224043832.0,4.84,2.58,0.81,11.58,301456,盘古智能
2025-12-26,301487,21.83,22.48,23.17,21.79,278043.0,623788388.0,6.37,3.83,0.83,10.19,301487,盟固利
2025-12-16,301488,136.58,138.06,143.96,135.26,72543.0,1013365195.0,6.88,9.24,11.68,30.99,301488,豪恩汽电
2026-01-13,301509,36.48,37.95,39.88,36.48,99775.0,383242877.0,9.39,4.78,1.73,17.58,301509,金凯生科
2026-01-05,301515,20.4,22.9,24.0,20.4,97133.0,217948068.0,17.95,14.16,2.84,14.81,301515,港通医疗
2025-12-10,301533,38.51,41.09,41.42,38.12,64934.0,259861775.0,8.52,6.12,2.37,22.83,301533,威马农机
2025-12-10,301538,73.19,80.18,86.5,73.16,59365.0,479086176.0,18.13,8.96,6.59,19.02,301538,骏鼎达
2025-12-12,301548,50.18,53.0,54.0,50.01,62581.0,330011081.0,7.97,5.89,2.95,23.85,301548,崇德科技
2025-12-08,301568,47.7,48.27,48.86,46.8,104852.0,504848637.0,4.41,3.41,1.59,22.03,301568,思泰克
2025-12-10,301575,48.0,51.49,51.95,48.0,36634.0,186238232.0,8.2,6.94,3.34,22.16,301575,艾芬达
2025-12-30,301580,43.25,44.64,45.2,43.16,20756.0,92049736.0,4.72,3.21,1.39,2.88,301580,爱迪特
2026-01-05,301580,44.34,46.58,47.3,44.06,37190.0,172240625.0,7.33,5.38,2.38,5.16,301580,爱迪特
2025-12-22,301587,21.9,23.68,23.98,21.82,71086.0,164797008.0,9.9,8.52,1.86,9.68,301587,中瑞股份
2025-12-29,301589,161.0,166.3,172.0,160.34,19954.0,332169075.0,7.47,6.6,10.3,5.79,301589,诺瓦星云
2026-01-09,301591,41.91,46.0,47.35,41.91,72106.0,322764114.0,12.99,9.84,4.12,21.24,301591,肯特股份
2025-12-25,301592,120.27,126.78,132.99,120.27,30213.0,385258210.0,10.56,5.26,6.34,12.93,301592,六九一二
2025-12-31,301595,43.53,49.05,50.46,43.53,98972.0,474989351.14,16.17,14.47,6.2,40.62,301595,太力科技
2026-01-05,301602,21.65,22.57,22.79,21.65,35470.0,79351174.0,5.29,4.78,1.03,6.08,301602,超研股份
2025-12-25,301607,41.7,43.57,45.25,41.27,97049.0,427446631.0,9.68,6.01,2.47,8.68,301607,富特科技
2026-01-07,301609,42.39,44.13,44.66,42.22,35775.0,156552349.0,5.76,4.1,1.74,10.29,301609,山大电力
2025-12-11,301611,58.0,62.6,63.7,57.0,299202.0,1846490896.0,11.82,10.44,5.92,20.41,301611,珂玛科技
2025-12-12,301611,62.17,66.89,67.05,61.59,335084.0,2200269067.0,8.72,6.85,4.29,22.86,301611,珂玛科技
2025-12-23,301611,79.38,83.67,90.49,79.27,333405.0,2843737901.0,14.71,9.7,7.4,22.75,301611,珂玛科技
2025-12-12,301613,47.99,49.18,49.72,47.6,30142.0,147938831.0,4.46,3.52,1.67,3.59,301613,新铝时代
2025-12-26,301613,46.8,48.32,48.7,46.5,29760.0,142123953.0,4.6,1.0,0.48,3.55,301613,新铝时代
2025-12-23,301628,91.2,96.1,97.22,91.08,60464.0,574855084.0,6.73,5.41,4.93,18.53,301628,强达电路
2026-01-05,301629,233.96,236.99,252.0,233.96,38010.0,924427781.0,8.27,8.61,18.79,36.44,301629,矽电股份
2025-12-23,301630,169.5,179.58,182.72,168.51,15242.0,272867996.0,8.38,5.97,10.11,15.24,301630,同宇新材
2025-12-12,301678,65.11,70.03,70.61,65.01,73841.0,513404233.0,8.57,7.19,4.7,16.22,301678,新恒汇
2025-12-17,302132,76.81,77.81,81.4,76.81,235504.0,1855547870.0,6.26,6.11,4.48,4.02,302132,中航成飞
2025-12-26,600021,19.88,21.86,21.86,19.83,1858823.0,3928584418.0,10.22,10.02,1.99,6.59,600021,上海电力
2025-12-08,600030,28.38,28.7,29.06,28.38,3146217.0,9057705852.0,2.44,3.02,0.84,2.58,600030,中信证券
2025-12-12,600039,9.69,10.25,10.26,9.6,943364.0,948050781.0,6.84,6.22,0.6,1.09,600039,四川路桥
2025-12-09,600058,8.69,9.48,9.48,8.65,297633.0,274378724.0,9.63,9.98,0.86,2.78,600058,五矿发展
2025-12-19,600076,2.86,3.15,3.15,2.85,1007937.0,309376723.0,10.49,10.14,0.29,7.5,600076,康欣新材
2025-12-29,600088,16.05,16.19,16.38,15.94,90532.0,145760055.0,2.75,1.06,0.17,2.28,600088,中视传媒
2025-12-16,600094,4.05,4.1,4.31,3.99,731915.0,301081807.0,7.96,1.99,0.08,3.44,600094,大名城
2025-12-25,600106,6.35,6.5,6.5,6.35,381918.0,245513326.0,2.42,4.84,0.3,2.87,600106,重庆路桥
2026-01-09,600108,3.3,3.53,3.61,3.28,1982875.0,705459452.0,10.06,7.62,0.25,10.18,600108,亚盛集团
2026-01-07,600111,49.3,50.5,51.15,48.26,2713315.0,13535983090.0,6.0,4.88,2.35,7.51,600111,北方稀土
2026-01-08,600133,9.16,9.7,9.87,9.14,677388.0,649358001.0,7.94,5.55,0.51,6.35,600133,东湖高新
2026-01-09,600133,9.63,10.66,10.67,9.62,1382427.0,1458808825.0,10.82,9.9,0.96,12.97,600133,东湖高新
2025-12-08,600135,8.24,8.64,9.05,8.18,440655.0,381099608.0,10.57,4.98,0.41,7.96,600135,乐凯胶片
2025-12-10,600135,8.49,8.94,9.36,8.49,730911.0,664576329.0,10.22,5.05,0.43,13.21,600135,乐凯胶片
2025-12-29,600178,11.98,13.16,13.16,11.98,268504.0,345594693.0,9.87,10.03,1.2,5.76,600178,东安动力
2025-12-15,600186,5.27,5.81,5.81,5.26,1604746.0,909298371.0,10.42,10.04,0.53,8.97,600186,莲花控股
2026-01-06,600206,20.9,21.84,21.86,20.9,597581.0,1287652143.0,4.61,4.9,1.02,7.06,600206,有研新材
2025-12-12,600232,6.85,7.03,7.51,6.78,295985.0,211800433.0,10.69,2.93,0.2,8.12,600232,金鹰股份
2025-12-15,600232,7.2,7.73,7.73,6.66,509621.0,371210938.0,15.22,9.96,0.7,13.97,600232,金鹰股份
2025-12-12,600237,8.11,8.99,8.99,8.05,885480.0,760592057.0,11.51,10.04,0.82,14.24,600237,铜峰电子
2025-12-15,600237,9.0,9.07,9.33,8.69,1313395.0,1179038373.0,7.12,0.89,0.08,21.13,600237,铜峰电子
2025-12-08,600250,10.3,11.24,11.24,10.24,270498.0,294728262.0,9.78,9.98,1.02,8.71,600250,南京商旅
2025-12-09,600250,12.15,12.36,12.36,11.42,681525.0,824531768.0,8.36,9.96,1.12,21.94,600250,南京商旅
2025-12-22,600259,52.87,55.97,56.78,52.52,267721.0,1480336531.0,8.05,5.8,3.07,7.96,600259,中稀有色
2025-12-31,600273,8.44,8.74,8.83,8.44,328344.0,284996677.0,4.63,3.68,0.31,2.42,600273,嘉化能源
2026-01-06,600273,8.75,9.59,9.59,8.75,793360.0,741185500.0,9.63,9.98,0.87,5.85,600273,嘉化能源
2026-01-12,600278,7.83,8.24,8.39,7.82,247710.0,200877731.0,7.26,4.97,0.39,2.84,600278,东方创业
2025-12-11,600280,4.36,4.42,4.71,4.02,2697495.0,1159413134.0,15.44,-1.12,-0.05,23.91,600280,中央商场
2025-12-29,600292,12.85,12.89,13.3,12.67,244816.0,316959194.0,4.95,1.34,0.17,3.14,600292,远达环保
